,code,var_name
9603,112458,"Meat indigenous, mule Gross Production Value (constant 2014-2016 thousand US$)"
9604,111157,"Meat, mule Gross Production Value (current thousand US$)"
9605,111158,"Meat, mule Gross Production Value (constant 2014-2016 thousand US$)"
9606,692152,Vanilla Gross Production Value (constant 2014-2016 thousand I$)
9607,69257,Vanilla Gross Production Value (current thousand US$)
9608,69258,Vanilla Gross Production Value (constant 2014-2016 thousand US$)
9609,69356,Cinnamon (cannella) Gross Production Value (current thousand SLC)
9610,69355,Cinnamon (cannella) Gross Production Value (constant 2014-2016 thousand SLC)
9611,69856,Cloves Gross Production Value (current thousand SLC)
9612,69855,Cloves Gross Production Value (constant 2014-2016 thousand SLC)
9613,33656,Hempseed Gross Production Value (current thousand SLC)
9614,33655,Hempseed Gross Production Value (constant 2014-2016 thousand SLC)
9615,112456,"Meat indigenous, mule Gross Production Value (current thousand SLC)"
9616,112455,"Meat indigenous, mule Gross Production Value (constant 2014-2016 thousand SLC)"
9617,111156,"Meat, mule Gross Production Value (current thousand SLC)"
9618,111155,"Meat, mule Gross Production Value (constant 2014-2016 thousand SLC)"
9619,69256,Vanilla Gross Production Value (current thousand SLC)
9620,69255,Vanilla Gross Production Value (constant 2014-2016 thousand SLC)
9621,800152,Agave fibres nes Gross Production Value (constant 2014-2016 thousand I$)
9622,80056,Agave fibres nes Gross Production Value (current thousand SLC)
9623,80055,Agave fibres nes Gross Production Value (constant 2014-2016 thousand SLC)
9624,80057,Agave fibres nes Gross Production Value (current thousand US$)
9625,80058,Agave fibres nes Gross Production Value (constant 2014-2016 thousand US$)
9626,809152,Manila fibre (abaca) Gross Production Value (constant 2014-2016 thousand I$)
9627,80956,Manila fibre (abaca) Gross Production Value (current thousand SLC)
9628,80955,Manila fibre (abaca) Gross Production Value (constant 2014-2016 thousand SLC)
9629,80957,Manila fibre (abaca) Gross Production Value (current thousand US$)
9630,80958,Manila fibre (abaca) Gross Production Value (constant 2014-2016 thousand US$)
9631,22456,Kola nuts Gross Production Value (current thousand SLC)
9632,22455,Kola nuts Gross Production Value (constant 2014-2016 thousand SLC)
9633,22457,Kola nuts Gross Production Value (current thousand US$)
9634,22458,Kola nuts Gross Production Value (constant 2014-2016 thousand US$)
9635,75456,"Pyrethrum, dried Gross Production Value (current thousand SLC)"
9636,75455,"Pyrethrum, dried Gross Production Value (constant 2014-2016 thousand SLC)"
9637,75457,"Pyrethrum, dried Gross Production Value (current thousand US$)"
9638,75458,"Pyrethrum, dried Gross Production Value (constant 2014-2016 thousand US$)"
9639,77756,Hemp tow waste Gross Production Value (current thousand SLC)
9640,77755,Hemp tow waste Gross Production Value (constant 2014-2016 thousand SLC)
9641,77757,Hemp tow waste Gross Production Value (current thousand US$)
9642,77758,Hemp tow waste Gross Production Value (constant 2014-2016 thousand US$)
9643,310152,Kapok fruit Gross Production Value (constant 2014-2016 thousand I$)
9644,116156,"Meat indigenous, other camelids Gross Production Value (current thousand SLC)"
9645,116155,"Meat indigenous, other camelids Gross Production Value (constant 2014-2016 thousand SLC)"
9646,116157,"Meat indigenous, other camelids Gross Production Value (current thousand US$)"
9647,116158,"Meat indigenous, other camelids Gross Production Value (constant 2014-2016 thousand US$)"
9648,115856,"Meat, other camelids Gross Production Value (current thousand SLC)"
9649,115855,"Meat, other camelids Gross Production Value (constant 2014-2016 thousand SLC)"
9650,115857,"Meat, other camelids Gross Production Value (current thousand US$)"
9651,115858,"Meat, other camelids Gross Production Value (constant 2014-2016 thousand US$)"
9652,31056,Kapok fruit Gross Production Value (current thousand SLC)
9653,31055,Kapok fruit Gross Production Value (constant 2014-2016 thousand SLC)
9654,31057,Kapok fruit Gross Production Value (current thousand US$)
9655,31058,Kapok fruit Gross Production Value (constant 2014-2016 thousand US$)
9656,54256,"Fruit, pome nes Gross Production Value (current thousand SLC)"
9657,54255,"Fruit, pome nes Gross Production Value (constant 2014-2016 thousand SLC)"
9658,54257,"Fruit, pome nes Gross Production Value (current thousand US$)"
9659,54258,"Fruit, pome nes Gross Production Value (constant 2014-2016 thousand US$)"
9660,66005110,Country area Area
9661,66015110,Land area Area
9662,66025110,Agriculture Area
9663,66105110,Agricultural land Area
9664,66205110,Cropland Area
9665,66215110,Arable land Area
9666,66305110,Land under temporary crops Area
9667,66405110,Land with temporary fallow Area
9668,66505110,Land under permanent crops Area
9669,66555110,Land under perm. meadows and pastures Area
9670,66595110,Perm. meadows & pastures - Nat. growing Area
9671,66465110,Forest land Area
9672,67175110,Naturally regenerating forest Area
9673,67165110,Planted Forest Area
9674,66705110,Other land Area
9675,66805110,Inland waters Area
9676,66905110,Land area equipped for irrigation Area
9677,66165110,Land area actually irrigated Area
9678,66115110,Agriculture area actually irrigated Area
9679,66715110,Agriculture area under organic agric. Area
9680,66725110,Agriculture area certified organic Area
9681,67145110,Primary Forest Area
9682,66335110,Land under temp. meadows and pastures Area
9683,66495110,Land under protective cover Area
9684,67735110,Coastal waters Area
9685,66945110,Cropland area actually irrigated Area
9686,66685110,Cropland area under organic agric. Area
9687,66695110,Cropland area certified organic Area
9688,66565110,Perm. meadows & pastures - Cultivated Area
9689,664672151,Forest land Carbon stock in living biomass
9690,67625110,Land used for aquaculture Area
9691,66575110,Perm. meadows & pastures area actually irrig. Area
9692,66955110,Forestry area actually irrigated Area
9693,66815110,Perm. meadows & pastures area under organic agric. Area
9694,66645110,Cropland area under conventional tillage Area
9695,66665110,Cropland area under zero or no tillage Area
9696,66655110,Cropland area under conservation tillage Area
9697,67755110,Farm buildings & farmyards Area
9698,66825110,Perm. meadows & pastures area certified organic Area
9699,67675110,Inland waters used for aquac. or holding facilities Area
9700,66435110,Exclusive Economic Zone (EEZ) Area
9701,67715110,Inland waters used for capture fisheries Area
9702,66415110,Coastal waters used for aquac. or holding facilities Area
9703,66425110,Coastal waters used for capture fisheries Area
9704,66445110,EEZ used for aquac. or holding facilities Area
9705,66455110,EEZ used for capture fisheries Area
9706,171871761,Cereals excluding rice Emissions intensity
9707,17187231,Cereals excluding rice Emissions (CO2eq)
9708,17185510,Cereals excluding rice Production
9709,2771761,"Rice, paddy Emissions intensity"
9710,277231,"Rice, paddy Emissions (CO2eq)"
9711,86771761,"Meat, cattle Emissions intensity"
9712,8677231,"Meat, cattle Emissions (CO2eq)"
9713,88271761,"Milk, whole fresh cow Emissions intensity"
9714,8827231,"Milk, whole fresh cow Emissions (CO2eq)"
9715,101771761,"Meat, goat Emissions intensity"
9716,10177231,"Meat, goat Emissions (CO2eq)"
9717,102071761,"Milk, whole fresh goat Emissions intensity"
9718,10207231,"Milk, whole fresh goat Emissions (CO2eq)"
9719,97771761,"Meat, sheep Emissions intensity"
9720,9777231,"Meat, sheep Emissions (CO2eq)"
9721,98271761,"Milk, whole fresh sheep Emissions intensity"
9722,9827231,"Milk, whole fresh sheep Emissions (CO2eq)"
9723,113071761,"Milk, whole fresh camel Emissions intensity"
9724,11307231,"Milk, whole fresh camel Emissions (CO2eq)"
9725,105871761,"Meat, chicken Emissions intensity"
9726,10587231,"Meat, chicken Emissions (CO2eq)"
9727,106271761,"Eggs, hen, in shell Emissions intensity"
9728,10627231,"Eggs, hen, in shell Emissions (CO2eq)"
9729,95171761,"Milk, whole fresh buffalo Emissions intensity"
9730,9517231,"Milk, whole fresh buffalo Emissions (CO2eq)"
9731,103571761,"Meat, pig Emissions intensity"
9732,10357231,"Meat, pig Emissions (CO2eq)"
9733,94771761,"Meat, buffalo Emissions intensity"
9734,9477231,"Meat, buffalo Emissions (CO2eq)"
9735,31025162,Nutrient nitrogen N (total) Agricultural Use in nutrients
9736,3102516202,Nutrient nitrogen N (total) Nitrogen fertilizer content applied that leaches
9737,3102516201,Nutrient nitrogen N (total) Nitrogen fertilizer content applied that volatilises
9738,310272343,Nutrient nitrogen N (total) Direct emissions (N2O) (Synthetic fertilizers)
9739,3102723632,Nutrient nitrogen N (total) Indirect emissions (N2O that leaches) (Synthetic fertilizers)
9740,3102723631,Nutrient nitrogen N (total) Indirect emissions (N2O that volatilises) (Synthetic fertilizers)
9741,310272363,Nutrient nitrogen N (total) Indirect emissions (N2O) (Synthetic fertilizers)
9742,31027230,Nutrient nitrogen N (total) Emissions (N2O)
9743,26005510,Brans Production
9744,26005300,Brans Domestic supply quantity
9745,26005520,Brans Feed
9746,26615510,Cotton lint Production
9747,26615610,Cotton lint Import Quantity
9748,26615071,Cotton lint Stock Variation
9749,26615910,Cotton lint Export Quantity
9750,26615300,Cotton lint Domestic supply quantity
9751,26615153,Cotton lint Other uses (non-food)
9752,25595510,Cottonseed Production
9753,25595910,Cottonseed Export Quantity
9754,25595300,Cottonseed Domestic supply quantity
9755,25595525,Cottonseed Seed
9756,25595130,Cottonseed Processing
9757,25945510,Cottonseed Cake Production
9758,25945910,Cottonseed Cake Export Quantity
9759,25945300,Cottonseed Cake Domestic supply quantity
9760,25945520,Cottonseed Cake Feed
9761,26625610,Jute Import Quantity
9762,26625300,Jute Domestic supply quantity
9763,26625153,Jute Other uses (non-food)
9764,25985510,"Oilseed Cakes, Other Production"
9765,25985910,"Oilseed Cakes, Other Export Quantity"
9766,25985300,"Oilseed Cakes, Other Domestic supply quantity"
9767,25985520,"Oilseed Cakes, Other Feed"
9768,25975510,Sesameseed Cake Production
9769,25975300,Sesameseed Cake Domestic supply quantity
9770,25975520,Sesameseed Cake Feed
9771,27475510,Silk Production
9772,27475910,Silk Export Quantity
9773,27475300,Silk Domestic supply quantity
9774,27475153,Silk Other uses (non-food)
9775,25925510,Sunflowerseed Cake Production
9776,25925300,Sunflowerseed Cake Domestic supply quantity
9777,25925520,Sunflowerseed Cake Feed
9778,26715610,Tobacco Import Quantity
9779,26715910,Tobacco Export Quantity
9780,26715300,Tobacco Domestic supply quantity
9781,26715153,Tobacco Other uses (non-food)
9782,27465510,Wool (Clean Eq.) Production
9783,27465610,Wool (Clean Eq.) Import Quantity
9784,27465910,Wool (Clean Eq.) Export Quantity
9785,27465300,Wool (Clean Eq.) Domestic supply quantity
9786,27465153,Wool (Clean Eq.) Other uses (non-food)
9787,29245610,Alcoholic Beverages Import Quantity
9788,29245300,Alcoholic Beverages Domestic supply quantity
9789,29245141,Alcoholic Beverages Food supply quantity (tonnes)
9790,29135510,Oilcrops Production
9791,29135610,Oilcrops Import Quantity
9792,29135071,Oilcrops Stock Variation
9793,29135910,Oilcrops Export Quantity
9794,29135300,Oilcrops Domestic supply quantity
9795,29135525,Oilcrops Seed
9796,29135120,Oilcrops Losses
9797,29135130,Oilcrops Processing
9798,29135141,Oilcrops Food supply quantity (tonnes)
9799,26595610,"Alcohol, Non-Food Import Quantity"
9800,26595300,"Alcohol, Non-Food Domestic supply quantity"
9801,26595153,"Alcohol, Non-Food Other uses (non-food)"
9802,26005610,Brans Import Quantity
9803,26005910,Brans Export Quantity
9804,25965610,Copra Cake Import Quantity
9805,25965300,Copra Cake Domestic supply quantity
9806,25965520,Copra Cake Feed
9807,25595610,Cottonseed Import Quantity
9808,25595120,Cottonseed Losses
9809,25945610,Cottonseed Cake Import Quantity
9810,25915510,Groundnut Cake Production
9811,25915610,Groundnut Cake Import Quantity
9812,25915910,Groundnut Cake Export Quantity
9813,25915300,Groundnut Cake Domestic supply quantity
9814,25915520,Groundnut Cake Feed
9815,26675610,"Hard Fibres, Other Import Quantity"
9816,26675300,"Hard Fibres, Other Domestic supply quantity"
9817,26675153,"Hard Fibres, Other Other uses (non-food)"
9818,25985610,"Oilseed Cakes, Other Import Quantity"
9819,25625610,Palm kernels Import Quantity
9820,25625910,Palm kernels Export Quantity
9821,25625300,Palm kernels Domestic supply quantity
9822,25625153,Palm kernels Other uses (non-food)
9823,25955610,Palmkernel Cake Import Quantity
9824,25955300,Palmkernel Cake Domestic supply quantity
9825,25955520,Palmkernel Cake Feed
9826,25935610,Rape and Mustard Cake Import Quantity
9827,25935300,Rape and Mustard Cake Domestic supply quantity
9828,25935520,Rape and Mustard Cake Feed
9829,25585610,Rape and Mustardseed Import Quantity
9830,25585910,Rape and Mustardseed Export Quantity
9831,25585300,Rape and Mustardseed Domestic supply quantity
9832,25585141,Rape and Mustardseed Food supply quantity (tonnes)
9833,26725610,Rubber Import Quantity
9834,26725910,Rubber Export Quantity
9835,26725300,Rubber Domestic supply quantity
9836,26725153,Rubber Other uses (non-food)
9837,27475610,Silk Import Quantity
9838,26655610,Sisal Import Quantity
9839,26655300,Sisal Domestic supply quantity
9840,26655153,Sisal Other uses (non-food)
9841,26645610,"Soft-Fibres, Other Import Quantity"
9842,26645300,"Soft-Fibres, Other Domestic supply quantity"
9843,26645153,"Soft-Fibres, Other Other uses (non-food)"
9844,25905510,Soyabean Cake Production
9845,25905610,Soyabean Cake Import Quantity
9846,25905910,Soyabean Cake Export Quantity
9847,25905300,Soyabean Cake Domestic supply quantity
9848,25905520,Soyabean Cake Feed
9849,25925610,Sunflowerseed Cake Import Quantity
9850,25925910,Sunflowerseed Cake Export Quantity
9851,26715510,Tobacco Production
9852,26715071,Tobacco Stock Variation
9853,29245510,Alcoholic Beverages Production
9854,29245071,Alcoholic Beverages Stock Variation
9855,29245910,Alcoholic Beverages Export Quantity
9856,29245153,Alcoholic Beverages Other uses (non-food)
9857,29135520,Oilcrops Feed
9858,29135153,Oilcrops Other uses (non-food)
9859,26595910,"Alcohol, Non-Food Export Quantity"
9860,25595071,Cottonseed Stock Variation
9861,25595153,Cottonseed Other uses (non-food)
9862,25625141,Palm kernels Food supply quantity (tonnes)
9863,25955153,Palmkernel Cake Other uses (non-food)
9864,25935510,Rape and Mustard Cake Production
9865,25935071,Rape and Mustard Cake Stock Variation
9866,25935910,Rape and Mustard Cake Export Quantity
9867,25585510,Rape and Mustardseed Production
9868,25585525,Rape and Mustardseed Seed
9869,25585120,Rape and Mustardseed Losses
9870,25585130,Rape and Mustardseed Processing
9871,26725071,Rubber Stock Variation
9872,25975610,Sesameseed Cake Import Quantity
9873,26715120,Tobacco Losses
9874,29245130,Alcoholic Beverages Processing
9875,25945071,Cottonseed Cake Stock Variation
9876,25915071,Groundnut Cake Stock Variation
9877,26675910,"Hard Fibres, Other Export Quantity"
9878,26625910,Jute Export Quantity
9879,26635510,Jute-Like Fibres Production
9880,26635300,Jute-Like Fibres Domestic supply quantity
9881,26635153,Jute-Like Fibres Other uses (non-food)
9882,25625510,Palm kernels Production
9883,25625130,Palm kernels Processing
9884,25955510,Palmkernel Cake Production
9885,25955071,Palmkernel Cake Stock Variation
9886,25955910,Palmkernel Cake Export Quantity
9887,26655510,Sisal Production
9888,26655071,Sisal Stock Variation
9889,26655910,Sisal Export Quantity
9890,25925071,Sunflowerseed Cake Stock Variation
9891,29245120,Alcoholic Beverages Losses
9892,26665610,Abaca Import Quantity
9893,26665300,Abaca Domestic supply quantity
9894,26665153,Abaca Other uses (non-food)
9895,26595510,"Alcohol, Non-Food Production"
9896,26595071,"Alcohol, Non-Food Stock Variation"
9897,26005071,Brans Stock Variation
9898,26675510,"Hard Fibres, Other Production"
9899,25985071,"Oilseed Cakes, Other Stock Variation"
9900,25585071,Rape and Mustardseed Stock Variation
9901,26645510,"Soft-Fibres, Other Production"
9902,26645910,"Soft-Fibres, Other Export Quantity"
9903,25905071,Soyabean Cake Stock Variation
9904,26715130,Tobacco Processing
9905,25935153,Rape and Mustard Cake Other uses (non-food)
9906,25585520,Rape and Mustardseed Feed
9907,26665910,Abaca Export Quantity
9908,26005141,Brans Food supply quantity (tonnes)
9909,25965510,Copra Cake Production
9910,25965910,Copra Cake Export Quantity
9911,26675071,"Hard Fibres, Other Stock Variation"
9912,25585153,Rape and Mustardseed Other uses (non-food)
9913,26645071,"Soft-Fibres, Other Stock Variation"
9914,25965071,Copra Cake Stock Variation
9915,25595520,Cottonseed Feed
9916,27475071,Silk Stock Variation
9917,26005130,Brans Processing
9918,26625510,Jute Production
9919,26635610,Jute-Like Fibres Import Quantity
9920,26635071,Jute-Like Fibres Stock Variation
9921,26635910,Jute-Like Fibres Export Quantity
9922,26725510,Rubber Production
9923,25975910,Sesameseed Cake Export Quantity
9924,26625071,Jute Stock Variation
9925,25625071,Palm kernels Stock Variation
9926,25975071,Sesameseed Cake Stock Variation
9927,27465071,Wool (Clean Eq.) Stock Variation
9928,26005153,Brans Other uses (non-food)
9929,25625120,Palm kernels Losses
9930,26655120,Sisal Losses
9931,26665071,Abaca Stock Variation
9932,25945153,Cottonseed Cake Other uses (non-food)
9933,25915153,Groundnut Cake Other uses (non-food)
9934,25985153,"Oilseed Cakes, Other Other uses (non-food)"
9935,26645130,"Soft-Fibres, Other Processing"
9936,25925153,Sunflowerseed Cake Other uses (non-food)
9937,25625520,Palm kernels Feed
9938,26665510,Abaca Production
9939,26005120,Brans Losses
9940,27475130,Silk Processing
9941,25965153,Copra Cake Other uses (non-food)
9942,25905153,Soyabean Cake Other uses (non-food)
9943,26615525,Cotton lint Seed
9944,26615120,Cotton lint Losses
9945,26615520,Cotton lint Feed
9946,25595141,Cottonseed Food supply quantity (tonnes)
9947,27465130,Wool (Clean Eq.) Processing
9948,25915141,Groundnut Cake Food supply quantity (tonnes)
9949,26615130,Cotton lint Processing
9950,26595120,"Alcohol, Non-Food Losses"
9951,26625120,Jute Losses
9952,26635120,Jute-Like Fibres Losses
9953,26645120,"Soft-Fibres, Other Losses"
9954,26675120,"Hard Fibres, Other Losses"
9955,88888888,"Consumer Prices, Food Indices (2015 = 100)"
9956,69705006,Artificial surfaces (including urban and associated areas) Area from CGLS
9957,69705007,Artificial surfaces (including urban and associated areas) Area from MODIS
9958,69705008,Artificial surfaces (including urban and associated areas) Area from CCI_LC
9959,69715006,Herbaceous crops Area from CGLS
9960,69715007,Herbaceous crops Area from MODIS
9961,69715008,Herbaceous crops Area from CCI_LC
9962,69725006,Woody crops Area from CGLS
9963,69725007,Woody crops Area from MODIS
9964,69725008,Woody crops Area from CCI_LC
9965,69735006,Multiple or layered crops Area from CGLS
9966,69735007,Multiple or layered crops Area from MODIS
9967,69735008,Multiple or layered crops Area from CCI_LC
9968,69835006,Grassland Area from CGLS
9969,69835007,Grassland Area from MODIS
9970,69835008,Grassland Area from CCI_LC
9971,69745006,Tree-covered areas Area from CGLS
9972,69745007,Tree-covered areas Area from MODIS
9973,69745008,Tree-covered areas Area from CCI_LC
9974,69755006,Mangroves Area from CGLS
9975,69755007,Mangroves Area from MODIS
9976,69755008,Mangroves Area from CCI_LC
9977,69765006,Shrub-covered areas Area from CGLS
9978,69765007,Shrub-covered areas Area from MODIS
9979,69765008,Shrub-covered areas Area from CCI_LC
9980,69775006,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded Area from CGLS"
9981,69775007,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded Area from MODIS"
9982,69775008,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded Area from CCI_LC"
9983,69785006,Sparsely natural vegetated areas Area from CGLS
9984,69785007,Sparsely natural vegetated areas Area from MODIS
9985,69785008,Sparsely natural vegetated areas Area from CCI_LC
9986,69795006,Terrestrial barren land Area from CGLS
9987,69795007,Terrestrial barren land Area from MODIS
9988,69795008,Terrestrial barren land Area from CCI_LC
9989,69805006,Permanent snow and glaciers Area from CGLS
9990,69805007,Permanent snow and glaciers Area from MODIS
9991,69805008,Permanent snow and glaciers Area from CCI_LC
9992,69815006,Inland water bodies Area from CGLS
9993,69815007,Inland water bodies Area from MODIS
9994,69815008,Inland water bodies Area from CCI_LC
9995,69825006,Coastal water bodies and intertidal areas Area from CGLS
9996,69825007,Coastal water bodies and intertidal areas Area from MODIS
9997,69825008,Coastal water bodies and intertidal areas Area from CCI_LC
9998,13795610,Ammonium Phosphat (P2o5) Import Quantity
9999,13795157,Ammonium Phosphat (P2o5) Agricultural Use
10000,13685610,Ammonium Phosphate (N) Import Quantity
10001,13685157,Ammonium Phosphate (N) Agricultural Use
10002,13615610,Ammonium sulphate Import Quantity
10003,13775610,Concent Superphosphate Import Quantity
10004,13775157,Concent Superphosphate Agricultural Use
10005,13775751,Concent Superphosphate Prices Paid by Farmers
10006,13695610,"Other nitrogenous fertilizers, n.e.c. Import Quantity"
10007,13695157,"Other nitrogenous fertilizers, n.e.c. Agricultural Use"
10008,13805610,"Other phosphatic fertilizers, n.e.c. Import Quantity"
10009,13805157,"Other phosphatic fertilizers, n.e.c. Agricultural Use"
10010,13915610,"Other potassic fertilizers, n.e.c. Import Quantity"
10011,13915157,"Other potassic fertilizers, n.e.c. Agricultural Use"
10012,13875751,Potassium sulphate (sulphate of potash) (SOP) Prices Paid by Farmers
10013,13765751,Single Superphosphate Prices Paid by Farmers
10014,13675510,Urea Production
10015,13675610,Urea Import Quantity
10016,13675910,Urea Export Quantity
10017,13675157,Urea Agricultural Use
10018,13675751,Urea Prices Paid by Farmers
10019,13625510,Ammonium nitrate (AN) Production
10020,13625610,Ammonium nitrate (AN) Import Quantity
10021,13625910,Ammonium nitrate (AN) Export Quantity
10022,13625157,Ammonium nitrate (AN) Agricultural Use
10023,13625751,Ammonium nitrate (AN) Prices Paid by Farmers
10024,13615157,Ammonium sulphate Agricultural Use
10025,13925610,Complex Fertilizer (K2o) Import Quantity
10026,13925157,Complex Fertilizer (K2o) Agricultural Use
10027,13885610,Muriate Over 45% K2o Import Quantity
10028,13885157,Muriate Over 45% K2o Agricultural Use
10029,13815610,Oth Complex Fert (P2o5) Import Quantity
10030,13815157,Oth Complex Fert (P2o5) Agricultural Use
10031,13705610,Other Complex Fert (N) Import Quantity
10032,13705157,Other Complex Fert (N) Agricultural Use
10033,14035610,Phosphoric Acid Import Quantity
10034,13765510,Single Superphosphate Production
10035,13765610,Single Superphosphate Import Quantity
10036,13765910,Single Superphosphate Export Quantity
10037,13765157,Single Superphosphate Agricultural Use
10038,14025610,Ammonia Import Quantity
10039,14025910,Ammonia Export Quantity
10040,13795510,Ammonium Phosphat (P2o5) Production
10041,13795910,Ammonium Phosphat (P2o5) Export Quantity
10042,13615751,Ammonium sulphate Prices Paid by Farmers
10043,13655610,Calcium Nitrate Import Quantity
10044,13655157,Calcium Nitrate Agricultural Use
10045,13925910,Complex Fertilizer (K2o) Export Quantity
10046,13775510,Concent Superphosphate Production
10047,13775910,Concent Superphosphate Export Quantity
10048,13815510,Oth Complex Fert (P2o5) Production
10049,13815910,Oth Complex Fert (P2o5) Export Quantity
10050,13705510,Other Complex Fert (N) Production
10051,13705910,Other Complex Fert (N) Export Quantity
10052,13695910,"Other nitrogenous fertilizers, n.e.c. Export Quantity"
10053,13875610,Potassium sulphate (sulphate of potash) (SOP) Import Quantity
10054,13875157,Potassium sulphate (sulphate of potash) (SOP) Agricultural Use
10055,13645610,Sodium nitrate Import Quantity
10056,13645157,Sodium nitrate Agricultural Use
10057,13885751,Muriate Over 45% K2o Prices Paid by Farmers
10058,13895751,Muriate 20-45% K2o Prices Paid by Farmers
10059,13685910,Ammonium Phosphate (N) Export Quantity
10060,13615510,Ammonium sulphate Production
10061,13615910,Ammonium sulphate Export Quantity
10062,13635610,Ammonium SulphateNitrate Import Quantity
10063,13635157,Ammonium SulphateNitrate Agricultural Use
10064,13635751,Ammonium SulphateNitrate Prices Paid by Farmers
10065,13785510,Basic Slag Production
10066,13785610,Basic Slag Import Quantity
10067,13785910,Basic Slag Export Quantity
10068,13785157,Basic Slag Agricultural Use
10069,13725610,Calcium ammonium nitrate Import Quantity
10070,13725157,Calcium ammonium nitrate Agricultural Use
10071,13725751,Calcium ammonium nitrate Prices Paid by Farmers
10072,13655751,Calcium Nitrate Prices Paid by Farmers
10073,13825610,Ground Rock Phosphate Import Quantity
10074,13825157,Ground Rock Phosphate Agricultural Use
10075,13885910,Muriate Over 45% K2o Export Quantity
10076,13695510,"Other nitrogenous fertilizers, n.e.c. Production"
10077,13645751,Sodium nitrate Prices Paid by Farmers
10078,14025751,Ammonia Prices Paid by Farmers
10079,13685510,Ammonium Phosphate (N) Production
10080,13635910,Ammonium SulphateNitrate Export Quantity
10081,13725910,Calcium ammonium nitrate Export Quantity
10082,13665610,Calcium Cyanamide Import Quantity
10083,13665910,Calcium Cyanamide Export Quantity
10084,13925510,Complex Fertilizer (K2o) Production
10085,13825751,Ground Rock Phosphate Prices Paid by Farmers
10086,13805510,"Other phosphatic fertilizers, n.e.c. Production"
10087,13805910,"Other phosphatic fertilizers, n.e.c. Export Quantity"
10088,13915910,"Other potassic fertilizers, n.e.c. Export Quantity"
10089,14035910,Phosphoric Acid Export Quantity
10090,13875910,Potassium sulphate (sulphate of potash) (SOP) Export Quantity
10091,13645910,Sodium nitrate Export Quantity
10092,13785751,Basic Slag Prices Paid by Farmers
10093,13725510,Calcium ammonium nitrate Production
10094,13665157,Calcium Cyanamide Agricultural Use
10095,13665751,Calcium Cyanamide Prices Paid by Farmers
10096,13905610,Crude Salts To 20% K2o Import Quantity
10097,13825510,Ground Rock Phosphate Production
10098,13895610,Muriate 20-45% K2o Import Quantity
10099,13895910,Muriate 20-45% K2o Export Quantity
10100,13895157,Muriate 20-45% K2o Agricultural Use
10101,13875510,Potassium sulphate (sulphate of potash) (SOP) Production
10102,13885510,Muriate Over 45% K2o Production
10103,13635510,Ammonium SulphateNitrate Production
10104,13665510,Calcium Cyanamide Production
10105,13655910,Calcium Nitrate Export Quantity
10106,13905157,Crude Salts To 20% K2o Agricultural Use
10107,13905751,Crude Salts To 20% K2o Prices Paid by Farmers
10108,13645510,Sodium nitrate Production
10109,13655510,Calcium Nitrate Production
10110,13825910,Ground Rock Phosphate Export Quantity
10111,13915510,"Other potassic fertilizers, n.e.c. Production"
10112,13905910,Crude Salts To 20% K2o Export Quantity
10113,13905510,Crude Salts To 20% K2o Production
10114,13895510,Muriate 20-45% K2o Production
10115,110772381,Asses Manure applied to soils (N content)
10116,1107723812,Asses Manure applied to soils that leaches (N content)
10117,1107723811,Asses Manure applied to soils that volatilises (N content)
10118,110772341,Asses Direct emissions (N2O) (Manure applied)
10119,1107723612,Asses Indirect emissions (N2O that leaches) (Manure applied)
10120,1107723611,Asses Indirect emissions (N2O that volatilises) (Manure applied)
10121,110772361,Asses Indirect emissions (N2O) (Manure applied)
10122,11077230,Asses Emissions (N2O)
10123,112672381,Camels Manure applied to soils (N content)
10124,1126723812,Camels Manure applied to soils that leaches (N content)
10125,1126723811,Camels Manure applied to soils that volatilises (N content)
10126,112672341,Camels Direct emissions (N2O) (Manure applied)
10127,1126723612,Camels Indirect emissions (N2O that leaches) (Manure applied)
10128,1126723611,Camels Indirect emissions (N2O that volatilises) (Manure applied)
10129,112672361,Camels Indirect emissions (N2O) (Manure applied)
10130,11267230,Camels Emissions (N2O)
10131,96072381,"Cattle, dairy Manure applied to soils (N content)"
10132,960723812,"Cattle, dairy Manure applied to soils that leaches (N content)"
10133,960723811,"Cattle, dairy Manure applied to soils that volatilises (N content)"
10134,96072341,"Cattle, dairy Direct emissions (N2O) (Manure applied)"
10135,960723612,"Cattle, dairy Indirect emissions (N2O that leaches) (Manure applied)"
10136,960723611,"Cattle, dairy Indirect emissions (N2O that volatilises) (Manure applied)"
10137,96072361,"Cattle, dairy Indirect emissions (N2O) (Manure applied)"
10138,9607230,"Cattle, dairy Emissions (N2O)"
10139,96172381,"Cattle, non-dairy Manure applied to soils (N content)"
10140,961723812,"Cattle, non-dairy Manure applied to soils that leaches (N content)"
10141,961723811,"Cattle, non-dairy Manure applied to soils that volatilises (N content)"
10142,96172341,"Cattle, non-dairy Direct emissions (N2O) (Manure applied)"
10143,961723612,"Cattle, non-dairy Indirect emissions (N2O that leaches) (Manure applied)"
10144,961723611,"Cattle, non-dairy Indirect emissions (N2O that volatilises) (Manure applied)"
10145,96172361,"Cattle, non-dairy Indirect emissions (N2O) (Manure applied)"
10146,9617230,"Cattle, non-dairy Emissions (N2O)"
10147,10535111,"Chickens, broilers Stocks"
