identifier,column_name,percent_missing
40045922,40045922,74.4399460188934
40055157,40055157,96.41025641025641
40055510,40055510,96.49122807017544
40055610,40055610,40.944669365722
40055622,40055622,40.944669365722
40055910,40055910,74.81781376518218
40055922,40055922,74.81781376518218
40065157,40065157,86.63967611336032
40065510,40065510,88.23211875843455
40065610,40065610,63.04993252361673
40065622,40065622,63.04993252361673
40065910,40065910,78.4885290148448
40065922,40065922,78.4885290148448
40075157,40075157,94.14304993252361
40075510,40075510,92.60458839406208
40075610,40075610,33.522267206477736
40075622,40075622,33.522267206477736
40075910,40075910,61.88933873144399
40075922,40075922,61.88933873144399
40085157,40085157,94.22402159244264
40085510,40085510,95.08771929824562
40085610,40085610,25.317139001349528
40085622,40085622,25.317139001349528
40085910,40085910,47.96221322537112
40085922,40085922,47.96221322537112
40115157,40115157,94.9527665317139
40115510,40115510,93.14439946018894
40115610,40115610,40.70175438596491
40115622,40115622,40.70175438596491
40115910,40115910,65.37112010796221
40115922,40115922,65.37112010796221
40125157,40125157,76.43724696356276
40125510,40125510,85.29014844804318
40125610,40125610,44.77732793522267
40125622,40125622,44.77732793522267
40125910,40125910,71.68690958164642
40125922,40125922,71.68690958164642
40135157,40135157,85.9919028340081
40135510,40135510,86.90958164642375
40135610,40135610,93.6302294197031
40135622,40135622,93.6302294197031
40135910,40135910,96.35627530364373
40135922,40135922,96.35627530364373
40145157,40145157,94.79082321187585
40145510,40145510,95.8974358974359
40145610,40145610,38.65047233468286
40145622,40145622,38.65047233468286
40145910,40145910,67.90823211875843
40145922,40145922,67.90823211875843
40165157,40165157,68.42105263157895
40165510,40165510,87.85425101214575
40165610,40165610,30.79622132253711
40165622,40165622,30.79622132253711
40165910,40165910,61.56545209176788
40165922,40165922,61.56545209176788
40175157,40175157,74.35897435897436
40175510,40175510,88.36707152496626
40175610,40175610,36.73414304993253
40175622,40175622,36.73414304993253
40175910,40175910,69.04183535762483
40175922,40175922,69.04183535762483
40185157,40185157,94.52091767881241
40185510,40185510,95.95141700404858
40185610,40185610,34.70985155195682
40185622,40185622,34.70985155195682
40185910,40185910,64.88529014844805
40185922,40185922,64.88529014844805
40215157,40215157,64.21052631578948
40215510,40215510,80.78272604588395
40215610,40215610,26.639676113360323
40215622,40215622,26.639676113360323
40215910,40215910,53.87314439946019
40215922,40215922,53.87314439946019
40225157,40225157,70.472334682861
40225510,40225510,84.75033738191632
40225610,40225610,38.08367071524966
40225622,40225622,38.08367071524966
40225910,40225910,69.23076923076923
40225922,40225922,69.23076923076923
40235157,40235157,78.05668016194332
40235510,40235510,89.01484480431849
40235610,40235610,40.48582995951417
40235622,40235622,40.48582995951417
40235910,40235910,69.09581646423752
40235922,40235922,69.09581646423752
40245157,40245157,75.5195681511471
40245510,40245510,86.66666666666667
40245610,40245610,32.90148448043185
40245622,40245622,32.90148448043185
40245910,40245910,62.18623481781376
40245922,40245922,62.18623481781376
40255157,40255157,80.21592442645074
40255510,40255510,90.76923076923077
40255610,40255610,34.25101214574899
40255622,40255622,34.25101214574899
40255910,40255910,71.44399460188934
40255922,40255922,71.44399460188934
40265157,40265157,96.05937921727396
40265510,40265510,97.08502024291498
40275157,40275157,81.48448043184885
40275510,40275510,90.22941970310391
40275610,40275610,38.08367071524966
40275622,40275622,38.08367071524966
40275910,40275910,70.0944669365722
40275922,40275922,70.0944669365722
40305157,40305157,94.5748987854251
40305510,40305510,95.8974358974359
40305610,40305610,25.748987854251013
40305622,40305622,25.748987854251013
40305910,40305910,49.311740890688256
40305922,40305922,49.311740890688256
1564,1564,13.387314439946019
1565,1565,13.306342780026991
1594,1594,52.11875843454791
1595,1595,52.22672064777328
1664,1664,4.4534412955465585
1665,1665,4.4534412955465585
1694,1694,31.686909581646425
1695,1695,31.632928475033737
2264,2264,4.8313090418353575
2265,2265,4.8313090418353575
2294,2294,22.45614035087719
2295,2295,22.213225371120107
3164,3164,4.480431848852901
3165,3165,4.480431848852901
3194,3194,30.526315789473685
3195,3195,30.2834008097166
4464,4464,37.94871794871795
4465,4465,37.94871794871795
4494,4494,64.83130904183535
4495,4495,64.53441295546558
4964,4964,14.27800269905533
4965,4965,14.197031039136302
4994,4994,65.10121457489879
4995,4995,64.72334682860999
5164,5164,7.233468286099865
5165,5165,7.233468286099865
5194,5194,27.719298245614034
5195,5195,27.530364372469634
5664,5664,7.395411605937921
5665,5665,7.368421052631579
5694,5694,41.1336032388664
5695,5695,41.07962213225371
6064,6064,21.781376518218625
6065,6065,21.619433198380566
6094,6094,66.09986504723346
6095,6095,65.96491228070175
7164,7164,68.12415654520917
7165,7165,67.55735492577598
7194,7194,80.72874493927125
7195,7195,80.62078272604589
7564,7564,35.65452091767881
7565,7565,35.30364372469636
7594,7594,68.47503373819163
7595,7595,68.15114709851552
10964,10964,6.126855600539811
10965,10965,6.126855600539811
10994,10994,38.02968960863698
10995,10995,37.89473684210526
11164,11164,7.503373819163293
11165,11165,7.47638326585695
11194,11194,38.00269905533064
11195,11195,37.57085020242915
11364,11364,7.908232118758434
11365,11365,7.8812415654520915
11394,11394,34.73684210526316
11395,11395,34.33198380566802
11664,11664,8.960863697705802
11665,11665,8.960863697705802
11694,11694,39.29824561403509
11695,11695,39.48717948717949
11764,11764,19.73009446693657
11765,11765,19.51417004048583
11794,11794,60.21592442645074
11795,11795,59.94601889338731
14964,14964,33.79217273954116
14965,14965,33.17139001349528
14994,14994,46.558704453441294
14995,14995,45.82995951417004
15462,15462,13.036437246963562
15464,15464,13.49527665317139
15465,15465,13.306342780026991
15492,15492,51.147098515519566
15494,15494,52.60458839406208
15495,15495,52.22672064777328
16264,16264,17.004048582995953
16265,16265,16.70715249662618
16294,16294,47.989203778677464
16295,16295,47.96221322537112
16462,16462,4.426450742240216
16464,16464,4.102564102564102
16465,16465,4.102564102564102
16492,16492,31.47098515519568
16494,16494,25.128205128205128
16495,16495,24.615384615384617
16764,16764,10.39136302294197
16765,16765,10.364372469635628
16794,16794,45.209176788124154
16795,16795,45.12820512820513
16864,16864,5.398110661268556
16865,16865,5.398110661268556
16894,16894,29.635627530364374
16895,16895,29.31174089068826
22462,22462,4.8313090418353575
22464,22464,4.8313090418353575
22465,22465,4.8313090418353575
22492,22492,20.728744939271255
22494,22494,22.53711201079622
22495,22495,22.213225371120107
23264,23264,14.251012145748987
23265,23265,14.035087719298245
23294,23294,31.95681511470985
23295,23295,31.632928475033737
23664,23664,26.126855600539812
23665,23665,25.856950067476383
23694,23694,55.22267206477733
23695,23695,54.87179487179487
23764,23764,10.121457489878543
23765,23765,9.986504723346828
23794,23794,54.46693657219973
23795,23795,54.27800269905533
23864,23864,25.53306342780027
23865,23865,25.182186234817813
23894,23894,58.56950067476383
23895,23895,58.16464237516869
24364,24364,28.502024291497975
24365,24365,28.097165991902834
24394,24394,52.874493927125506
24395,24395,52.658569500674766
24464,24464,38.6774628879892
24465,24465,38.43454790823212
24494,24494,74.84480431848853
24495,24495,74.73684210526316
24964,24964,31.713900134952766
24965,24965,31.14709851551957
24994,24994,57.43589743589744
24995,24995,56.81511470985155
25064,25064,30.337381916329285
25065,25065,30.364372469635626
25094,25094,61.29554655870445
25095,25095,61.53846153846154
25164,25164,85.9379217273954
25165,25165,85.85695006747639
25194,25194,88.47503373819163
25195,25195,88.36707152496626
25264,25264,22.267206477732792
25265,25265,21.86234817813765
25294,25294,60.70175438596491
25295,25295,60.51282051282051
25364,25364,78.43454790823212
25365,25365,78.110661268556
25394,25394,85.8029689608637
25395,25395,85.53306342780027
25764,25764,10.68825910931174
25765,25765,10.553306342780028
25794,25794,46.20782726045884
25795,25795,46.20782726045884
25864,25864,37.11201079622132
25865,25865,37.2199730094467
25894,25894,71.25506072874494
25895,25895,71.17408906882591
25964,25964,75.3306342780027
25965,25965,75.1417004048583
25994,25994,85.85695006747639
25995,25995,85.82995951417004
26164,26164,9.095816464237517
26165,26165,9.203778677462887
26194,26194,52.60458839406208
26195,26195,52.469635627530366
26664,26664,37.32793522267207
26665,26665,37.05802968960864
26694,26694,74.22402159244264
26695,26695,74.14304993252361
26764,26764,30.472334682861
26765,26765,30.472334682861
26794,26794,59.51417004048583
26795,26795,59.29824561403509
26864,26864,13.630229419703104
26865,26865,13.603238866396762
26894,26894,50.850202429149796
26895,26895,50.796221322537114
26964,26964,58.08367071524966
26965,26965,57.89473684210526
26994,26994,75.22267206477733
26995,26995,75.35762483130904
27064,27064,40.78272604588394
27065,27065,40.72874493927125
27094,27094,67.04453441295547
27095,27095,66.90958164642375
27164,27164,26.01889338731444
27165,27165,25.802968960863698
27194,27194,66.42375168690958
27195,27195,66.1808367071525
27264,27264,67.74628879892038
27265,27265,67.39541160593792
27294,27294,75.84345479082322
27295,27295,75.92442645074225
28964,28964,29.87854251012146
28965,28965,29.635627530364374
28994,28994,48.852901484480434
28995,28995,48.717948717948715
31462,31462,4.480431848852901
31464,31464,4.480431848852901
31465,31465,4.480431848852901
31492,31492,29.959514170040485
31494,31494,30.553306342780026
31495,31495,30.2834008097166
32964,32964,65.9919028340081
32965,32965,65.39811066126856
32994,32994,77.0310391363023
32995,32995,76.97705802968962
33164,33164,52.091767881241566
33165,33165,51.767881241565455
33194,33194,75.46558704453442
33195,33195,75.41160593792172
33264,33264,71.68690958164642
33265,33265,71.60593792172739
33294,33294,85.18218623481782
33295,33295,85.0472334682861
33364,33364,46.63967611336032
33365,33365,46.180836707152494
33394,33394,71.14709851551957
33395,33395,71.14709851551957
33464,33464,26.369770580296898
33465,33465,26.31578947368421
33494,33494,66.47773279352226
33495,33495,66.58569500674764
33564,33564,82.10526315789474
33565,33565,81.94331983805668
33594,33594,87.17948717948718
33595,33595,86.96356275303644
34064,34064,8.286099865047234
34065,34065,8.232118758434549
34094,34094,43.29284750337382
34095,34095,42.99595141700405
38864,38864,24.804318488529013
38865,38865,24.345479082321187
38894,38894,40.40485829959514
38895,38895,39.4331983805668
40364,40364,11.309041835357625
40365,40365,11.093117408906883
40394,40394,38.32658569500675
40395,40395,38.21862348178138
44462,44462,36.81511470985155
44464,44464,38.35357624831309
44465,44465,37.94871794871795
44492,44492,64.23751686909581
44494,44494,65.0472334682861
44495,44495,64.53441295546558
46364,46364,6.585695006747638
46365,46365,6.558704453441296
46394,46394,19.59514170040486
46395,46395,19.649122807017545
46964,46964,14.06207827260459
46965,46965,13.68421052631579
46994,46994,44.1025641025641
46995,46995,43.94062078272604
47264,47264,5.317139001349528
47265,47265,5.317139001349528
47294,47294,28.313090418353575
47295,47295,28.04318488529015
47364,47364,8.44804318488529
47365,47365,8.286099865047234
47394,47394,33.30634278002699
47395,47395,33.522267206477736
48664,48664,33.17139001349528
48665,48665,32.874493927125506
48694,48694,44.37246963562753
48695,48695,44.26450742240216
49064,49064,17.112010796221323
49065,49065,16.68016194331984
49094,49094,39.67611336032389
49095,49095,39.40620782726046
49462,49462,13.927125506072874
49464,49464,14.27800269905533
49465,49465,14.197031039136302
49492,49492,64.34547908232119
49494,49494,65.10121457489879
49495,49495,64.72334682860999
49764,49764,29.3387314439946
49765,49765,28.55600539811066
49794,49794,47.989203778677464
49795,49795,47.47638326585695
51462,51462,7.125506072874494
51464,51464,7.233468286099865
51465,51465,7.233468286099865
51492,51492,27.044534412955464
51494,51494,27.719298245614034
51495,51495,27.530364372469634
51564,51564,8.394062078272604
51565,51565,8.367071524966262
51594,51594,47.557354925775975
51595,51595,47.77327935222672
52164,52164,18.785425101214575
52165,52165,18.51551956815115
52194,52194,57.62483130904184
52195,52195,57.40890688259109
53464,53464,33.225371120107965
53465,53465,32.955465587044536
53494,53494,59.4331983805668
53495,53495,59.27125506072875
56064,56064,15.06072874493927
56065,56065,14.898785425101215
56094,56094,51.524966261808366
56095,56095,51.74089068825911
56164,56164,17.300944669365723
56165,56165,17.19298245614035
56194,56194,59.67611336032389
56195,56195,59.54116059379217
56462,56462,7.0715249662618085
56464,56464,4.2105263157894735
56465,56465,4.183535762483131
56492,56492,40.62078272604588
56494,56494,26.288798920377868
56495,56495,26.153846153846153
57464,57464,35.06072874493927
57465,57465,34.65587044534413
57494,57494,54.89878542510122
57495,57495,54.790823211875846
57564,57564,22.024291497975707
57565,57565,21.94331983805668
57594,57594,61.34952766531714
57595,57595,61.10661268556005
57764,57764,20.70175438596491
57765,57765,20.5668016194332
57794,57794,59.67611336032389
57795,57795,59.40620782726046
60462,60462,20.323886639676115
60464,60464,21.781376518218625
60465,60465,21.619433198380566
60492,60492,63.83265856950067
60494,60494,66.20782726045884
60495,60495,65.96491228070175
61964,61964,10.310391363022942
61965,61965,10.040485829959515
61994,61994,23.535762483130902
61995,61995,23.157894736842106
62064,62064,13.87314439946019
62065,62065,13.49527665317139
62094,62094,40.35087719298246
62095,62095,40.13495276653171
62264,62264,8.771929824561404
62265,62265,8.771929824561404
62294,62294,22.72604588394062
62295,62295,22.510121457489877
62364,62364,5.695006747638327
62365,62365,5.695006747638327
62394,62394,23.265856950067477
62395,62395,23.076923076923077
65264,65264,30.31039136302294
65265,65265,29.446693657219974
65294,65294,53.630229419703106
65295,65295,53.87314439946019
65364,65364,8.852901484480432
65365,65365,8.798920377867747
65394,65394,36.2753036437247
65395,65395,35.92442645074224
65664,65664,8.663967611336032
65665,65665,8.663967611336032
65694,65694,27.827260458839405
65695,65695,27.692307692307693
65964,65964,9.7165991902834
65965,65965,9.662618083670715
65994,65994,43.29284750337382
65995,65995,43.21187584345479
66164,66164,57.70580296896086
66165,66165,57.32793522267207
66194,66194,62.61808367071525
66195,66195,62.64507422402159
66264,66264,52.33468286099865
66265,66265,52.22672064777328
66294,66294,74.03508771929825
66295,66295,74.03508771929825
66464,66464,41.99730094466936
66465,66465,41.61943319838057
66494,66494,67.8272604588394
66495,66495,67.8272604588394
66564,66564,15.708502024291498
66565,66565,15.600539811066128
66594,66594,55.16869095816464
66595,66595,55.11470985155196
66664,66664,6.315789473684211
66665,66665,6.288798920377868
66694,66694,35.38461538461539
66695,66695,35.276653171390016
66764,66764,7.368421052631579
66765,66765,7.368421052631579
66794,66794,34.06207827260459
66795,66795,33.98110661268556
67764,67764,38.00269905533064
67765,67765,37.94871794871795
67794,67794,79.37921727395411
67795,67795,79.35222672064778
68764,68764,14.143049932523617
68765,68765,14.412955465587045
68794,68794,43.26585695006747
68795,68795,43.3468286099865
68964,68964,21.808367071524966
68965,68965,22.024291497975707
68994,68994,48.124156545209175
68995,68995,47.908232118758434
69264,69264,49.608636977058026
69265,69265,49.41970310391363
69294,69294,75.68151147098516
69295,69295,75.54655870445345
71462,71462,66.96356275303644
71464,71464,68.25910931174089
71465,71465,67.55735492577598
71492,71492,80.43184885290148
71494,71494,80.72874493927125
71495,71495,80.62078272604589
72364,72364,8.016194331983806
72365,72365,7.935222672064778
72394,72394,27.800269905533064
72395,72395,27.908232118758434
75462,75462,34.35897435897436
75464,75464,35.65452091767881
75465,75465,35.30364372469636
75492,75492,67.0715249662618
75494,75494,68.47503373819163
75495,75495,68.15114709851552
76764,76764,33.60323886639676
76765,76765,33.333333333333336
76794,76794,52.41565452091768
76795,76795,52.33468286099865
77364,77364,58.00269905533064
77365,77365,58.05668016194332
77394,77394,79.70310391363023
77395,77395,79.54116059379217
78064,78064,51.605937921727396
78065,78065,51.147098515519566
78094,78094,78.24561403508773
78095,78095,78.13765182186235
82664,82664,22.078272604588395
82665,82665,22.024291497975707
82694,82694,46.20782726045884
82695,82695,46.072874493927124
83164,83164,6.828609986504723
83165,83165,6.801619433198381
83194,83194,28.07017543859649
83195,83195,28.016194331983804
83764,83764,29.149797570850204
83765,83765,29.095816464237515
83794,83794,55.3306342780027
83795,83795,55.38461538461539
84664,84664,49.716599190283404
84665,84665,49.581646423751685
84694,84694,68.93387314439946
84695,84695,68.55600539811066
86664,86664,81.21457489878543
86665,86665,81.18758434547908
86694,86694,87.1255060728745
86695,86695,87.09851551956815
86764,86764,11.983805668016194
86765,86765,11.983805668016194
86794,86794,45.209176788124154
86795,86795,45.209176788124154
88264,88264,8.502024291497976
88265,88265,8.502024291497976
88294,88294,41.88933873144399
88295,88295,41.43049932523617
88664,88664,7.8812415654520915
88665,88665,7.854251012145749
88694,88694,47.125506072874494
88695,88695,46.963562753036435
89164,89164,17.894736842105264
89165,89165,17.86774628879892
89194,89194,52.577597840755736
89195,89195,52.442645074224025
89864,89864,5.991902834008097
89865,89865,5.991902834008097
89894,89894,38.81241565452092
89895,89895,38.62348178137652
90064,90064,32.091767881241566
90065,90065,32.03778677462888
90094,90094,65.91093117408907
90095,90095,65.8029689608637
90164,90164,6.6396761133603235
90165,90165,6.6396761133603235
90194,90194,42.75303643724696
90195,90195,42.67206477732793
92064,92064,55.00674763832659
92065,92065,54.73684210526316
92094,92094,39.54116059379217
92095,92095,39.54116059379217
97664,97664,85.77597840755736
97665,97665,85.58704453441295
97694,97694,89.28475033738192
97695,97695,89.31174089068826
97764,97764,23.778677462887988
97765,97765,23.724696356275302
97794,97794,59.97300944669366
97795,97795,59.91902834008097
98764,98764,66.1808367071525
98765,98765,65.82995951417004
98794,98794,64.02159244264507
98795,98795,64.02159244264507
98864,98864,62.83400809716599
98865,98865,62.99595141700405
98894,98894,68.15114709851552
98895,98895,68.12415654520917
99764,99764,64.83130904183535
99765,99765,65.02024291497976
99794,99794,57.2199730094467
99795,99795,57.13900134952767
103464,103464,88.582995951417
103465,103465,88.52901484480432
103494,103494,93.03643724696356
103495,103495,93.0634278002699
103564,103564,18.272604588394064
103565,103565,18.24561403508772
103594,103594,58.73144399460189
103595,103595,58.75843454790823
103964,103964,26.288798920377868
103965,103965,26.234817813765183
103994,103994,66.23481781376518
103995,103995,66.34278002699055
104164,104164,9.959514170040485
104165,104165,9.878542510121457
104194,104194,49.635627530364374
104195,104195,49.527665317139004
104364,104364,68.4480431848853
104365,104365,68.34008097165992
104394,104394,80.26990553306342
104395,104395,80.21592442645074
105864,105864,8.609986504723347
105865,105865,8.582995951417004
105894,105894,42.91497975708502
105895,105895,42.83400809716599
106264,106264,14.871794871794872
106265,106265,15.168690958164643
106294,106294,48.44804318488529
106295,106295,48.394062078272604
106364,106364,47.341430499325234
106365,106365,46.855600539811064
106394,106394,70.44534412955466
106395,106395,70.33738191632928
106464,106464,48.340080971659916
106465,106465,48.25910931174089
106494,106494,75.65452091767881
106495,106495,75.65452091767881
109462,109462,6.099865047233468
109464,109464,6.126855600539811
109465,109465,6.126855600539811
109492,109492,37.11201079622132
109494,109494,38.02968960863698
109495,109495,37.89473684210526
109764,109764,82.29419703103913
109765,109765,82.53711201079622
109794,109794,82.80701754385964
109795,109795,82.80701754385964
111462,111462,6.882591093117409
111464,111464,7.503373819163293
111465,111465,7.47638326585695
111492,111492,37.13900134952767
111494,111494,38.13765182186235
111495,111495,37.57085020242915
113462,113462,7.800269905533064
113464,113464,7.908232118758434
113465,113465,7.8812415654520915
113492,113492,33.49527665317139
113494,113494,34.73684210526316
113495,113495,34.33198380566802
116462,116462,8.421052631578947
116464,116464,6.909581646423752
116465,116465,6.855600539811066
116492,116492,39.02834008097166
116494,116494,37.94871794871795
116495,116495,37.57085020242915
116664,116664,38.6774628879892
116665,116665,38.32658569500675
116694,116694,65.10121457489879
116695,116695,65.02024291497976
117364,117364,50.904183535762485
117365,117365,50.58029689608637
117394,117394,66.72064777327935
117395,117395,66.96356275303644
117462,117462,18.596491228070175
117464,117464,19.73009446693657
117465,117465,19.51417004048583
117492,117492,58.51551956815115
117494,117494,60.26990553306343
117495,117495,59.94601889338731
118264,118264,22.64507422402159
118265,118265,22.80701754385965
118294,118294,45.883940620782724
118295,118295,45.802968960863694
118664,118664,71.68690958164642
118665,118665,71.5519568151147
118694,118694,85.0472334682861
118695,118695,85.0472334682861
122564,122564,22.91497975708502
122565,122565,22.53711201079622
122594,122594,57.73279352226721
122595,122595,57.59784075573549
124364,124364,6.180836707152497
124365,124365,6.180836707152497
124394,124394,41.99730094466936
124395,124395,41.94331983805668
149462,149462,31.794871794871796
149464,149464,33.87314439946019
149465,149465,33.17139001349528
149492,149492,45.209176788124154
149494,149494,46.58569500674764
149495,149495,45.82995951417004
162462,162462,16.329284750337383
162464,162464,17.19298245614035
162465,162465,16.70715249662618
162492,162492,47.77327935222672
162494,162494,48.421052631578945
162495,162495,47.96221322537112
164462,164462,5.506072874493927
164464,164464,5.53306342780027
164465,164465,5.506072874493927
164492,164492,35.35762483130904
164494,164494,36.35627530364373
164495,164495,36.03238866396761
167462,167462,10.067476383265857
167464,167464,10.39136302294197
167465,167465,10.364372469635628
167492,167492,42.88798920377868
167494,167494,45.209176788124154
167495,167495,45.12820512820513
168462,168462,5.398110661268556
168464,168464,5.398110661268556
168465,168465,5.398110661268556
168492,168492,26.88259109311741
168494,168494,29.635627530364374
168495,168495,29.31174089068826
171964,171964,6.01889338731444
171965,171965,6.01889338731444
171994,171994,26.180836707152498
171995,171995,26.261808367071524
173464,173464,4.4534412955465585
173465,173465,4.4534412955465585
173494,173494,15.06072874493927
173495,173495,14.628879892037787
175664,175664,79.70310391363023
175665,175665,79.54116059379217
175694,175694,84.99325236167341
175695,175695,84.91228070175438
177364,177364,11.039136302294198
177365,177365,10.931174089068826
177394,177394,23.859649122807017
177395,177395,23.643724696356276
178264,178264,10.067476383265857
178265,178265,9.932523616734143
178294,178294,46.936572199730094
178295,178295,46.855600539811064
178864,178864,4.291497975708502
178865,178865,4.291497975708502
178894,178894,18.46153846153846
178895,178895,18.191632928475034
180264,180264,4.75033738191633
180265,180265,4.75033738191633
180294,180294,11.956815114709851
180295,180295,11.794871794871796
184464,184464,4.291497975708502
184465,184465,4.291497975708502
184494,184494,17.54385964912281
184495,184495,17.27395411605938
184564,184564,13.171390013495277
184565,184565,13.144399460188934
184594,184594,20.48582995951417
184595,184595,20.458839406207826
184764,184764,4.8852901484480435
184765,184765,4.8852901484480435
184794,184794,10.49932523616734
184795,184795,10.472334682860998
184864,184864,4.4534412955465585
184865,184865,4.4534412955465585
184894,184894,8.259109311740891
184895,184895,8.232118758434549
184964,184964,4.4534412955465585
184965,184965,4.4534412955465585
184994,184994,10.040485829959515
184995,184995,9.986504723346828
188264,188264,4.102564102564102
188265,188265,4.102564102564102
188294,188294,5.074224021592443
188295,188295,5.074224021592443
188564,188564,4.291497975708502
188565,188565,4.291497975708502
188594,188594,24.588394062078272
188595,188595,24.399460188933872
188664,188664,4.129554655870446
188665,188665,4.129554655870446
188694,188694,25.802968960863698
188695,188695,25.72199730094467
188764,188764,4.129554655870446
188765,188765,4.129554655870446
188794,188794,26.558704453441294
188795,188795,26.477732793522268
188864,188864,4.102564102564102
188865,188865,4.102564102564102
188894,188894,14.547908232118758
188895,188895,14.35897435897436
188964,188964,4.129554655870446
188965,188965,4.129554655870446
188994,188994,8.582995951417004
188995,188995,8.502024291497976
189064,189064,4.102564102564102
189065,189065,4.102564102564102
189094,189094,19.487179487179485
189095,189095,19.379217273954115
189264,189264,6.855600539811066
189265,189265,6.855600539811066
189294,189294,22.780026990553306
189295,189295,22.42914979757085
189564,189564,6.153846153846154
189565,189565,6.153846153846154
189594,189594,22.80701754385965
189595,189595,22.672064777327936
189664,189664,6.180836707152497
189665,189665,6.180836707152497
189694,189694,23.427800269905532
189695,189695,23.265856950067477
189864,189864,46.558704453441294
189865,189865,46.369770580296894
189894,189894,33.36032388663968
189895,189895,33.68421052631579
189964,189964,16.518218623481783
189965,189965,16.356275303643724
189994,189994,30.0944669365722
189995,189995,29.9055330634278
190064,190064,29.149797570850204
190065,190065,29.095816464237515
190094,190094,55.3306342780027
190095,190095,55.38461538461539
190164,190164,22.995951417004047
190165,190165,22.887989203778677
190194,190194,34.33198380566802
190195,190195,34.52091767881242
190264,190264,38.00269905533064
190265,190265,37.94871794871795
190294,190294,79.37921727395411
190295,190295,79.35222672064778
190764,190764,6.153846153846154
190765,190765,6.153846153846154
190794,190794,22.80701754385965
190795,190795,22.672064777327936
194164,194164,4.4534412955465585
194165,194165,4.4534412955465585
194194,194194,18.407557354925775
194195,194195,18.16464237516869
194464,194464,4.102564102564102
194465,194465,4.102564102564102
194494,194494,19.190283400809715
194495,194495,18.81241565452092
195464,195464,9.60863697705803
195465,195465,9.446693657219972
195494,195494,34.17004048582996
195495,195495,33.79217273954116
197564,197564,6.045883940620783
197565,197565,6.045883940620783
197594,197594,38.32658569500675
197595,197595,38.35357624831309
198264,198264,4.102564102564102
198265,198265,4.102564102564102
198294,198294,5.074224021592443
198295,198295,5.074224021592443
207164,207164,11.983805668016194
207165,207165,11.983805668016194
207194,207194,45.209176788124154
207195,207195,45.209176788124154
207364,207364,7.827260458839406
207365,207365,7.800269905533064
207394,207394,42.59109311740891
207395,207395,42.56410256410256
207464,207464,8.609986504723347
207465,207465,8.582995951417004
207494,207494,42.91497975708502
207495,207495,42.83400809716599
207664,207664,6.045883940620783
207665,207665,6.01889338731444
207694,207694,33.49527665317139
207695,207695,33.38731443994602
232462,232462,11.983805668016194
232464,232464,14.251012145748987
232465,232465,14.035087719298245
232492,232492,30.2834008097166
232494,232494,31.95681511470985
232495,232495,31.632928475033737
236462,236462,24.291497975708502
236464,236464,26.126855600539812
236465,236465,25.856950067476383
236492,236492,53.84615384615385
236494,236494,55.276653171390016
236495,236495,54.87179487179487
237462,237462,9.392712550607287
237464,237464,10.121457489878543
237465,237465,9.986504723346828
237492,237492,53.630229419703106
237494,237494,54.493927125506076
237495,237495,54.27800269905533
238462,238462,25.128205128205128
238464,238464,25.614035087719298
238465,238465,25.182186234817813
238492,238492,57.92172739541161
238494,238494,58.56950067476383
238495,238495,58.16464237516869
243462,243462,26.639676113360323
243464,243464,28.502024291497975
243465,243465,28.097165991902834
243492,243492,51.713900134952766
243494,243494,52.874493927125506
243495,243495,52.658569500674766
244462,244462,32.010796221322536
244464,244464,38.73144399460189
244465,244465,38.43454790823212
244492,244492,71.84885290148448
244494,244494,74.84480431848853
244495,244495,74.73684210526316
249462,249462,29.365721997300945
249464,249464,31.713900134952766
249465,249465,31.14709851551957
249492,249492,56.32928475033738
249494,249494,57.51686909581647
249495,249495,56.81511470985155
250462,250462,27.989203778677464
250464,250464,30.526315789473685
250465,250465,30.364372469635626
250492,250492,59.6221322537112
250494,250494,61.91632928475034
250495,250495,61.53846153846154
251462,251462,84.31848852901484
251464,251464,86.01889338731444
251465,251465,85.85695006747639
251492,251492,86.5587044534413
251494,251494,88.47503373819163
251495,251495,88.36707152496626
252462,252462,20.67476383265857
252464,252464,22.267206477732792
252465,252465,21.86234817813765
252492,252492,57.59784075573549
252494,252494,60.70175438596491
252495,252495,60.51282051282051
253462,253462,76.30229419703105
253464,253464,78.4885290148448
253465,253465,78.110661268556
253492,253492,84.8582995951417
253494,253494,85.8029689608637
253495,253495,85.53306342780027
257462,257462,10.39136302294197
257464,257464,10.68825910931174
257465,257465,10.553306342780028
257492,257492,45.53306342780027
257494,257494,46.477732793522264
257495,257495,46.20782726045884
258462,258462,35.41160593792173
258464,258464,37.43589743589744
258465,258465,37.2199730094467
258492,258492,68.15114709851552
258494,258494,71.39001349527665
258495,258495,71.17408906882591
259462,259462,74.84480431848853
259464,259464,75.41160593792172
259465,259465,75.1417004048583
259492,259492,85.8029689608637
259494,259494,86.12685560053981
259495,259495,85.82995951417004
261462,261462,8.63697705802969
261464,261464,9.203778677462887
261465,261465,9.203778677462887
261492,261492,49.176788124156545
261494,261494,52.60458839406208
261495,261495,52.469635627530366
266462,266462,31.65991902834008
266464,266464,37.32793522267207
266465,266465,37.05802968960864
266492,266492,70.01349527665317
266494,266494,74.22402159244264
266495,266495,74.14304993252361
267462,267462,28.93387314439946
267464,267464,30.68825910931174
267465,267465,30.472334682861
267492,267492,58.59649122807018
267494,267494,59.51417004048583
267495,267495,59.29824561403509
268462,268462,13.063427800269906
268464,268464,13.630229419703104
268465,268465,13.603238866396762
